total apps: 9,,,,,,,,,,
Total number of requests: 174,,,,,,,,,,
Total number of GET requests: 160,,,,,,,,,,
Percentage of GET requests: 91.95402298850574%,,,,,,,,,,
Average number of requests per app: 19.333333333333332,,,,,,,,,,
Average number of GET requests per app: 17.77777777777778,,,,,,,,,,
Average number of expire requests: 56,,,,,,,,,,
Percentage of expire requests: 32.18390804597701%,,,,,,,,,,
Average number of expire requests per app: 6.222222222222222,,,,,,,,,,
Average data length per request: 102755.84126984127,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out(23673): URLConn","2","<com.cc.promote.utils.b: java.lang.String a()>","$r18 = virtualinvoke $r7.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/inshot","true","4845","Not found","Not found","Not found","Not found"
"I/System.out(23673): URLConn","3","<com.cc.promote.service.DownloadService: java.lang.String b(java.lang.String,java.io.File)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/bodyeditor/hdpi/icon.png","false","9247","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","4","<com.camerasideas.instashot.udpate.b: java.lang.String b(android.content.Context,java.lang.String)>","$r11 = virtualinvoke $r10.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://myinstashot.com/cloud-packages/android_sticker_seasonal.json","false","12543","Not found","Not found","Not found","Not found"
"I/System.out(23673): URLConn","5","<com.camerasideas.instashot.udpate.b: java.lang.String b(android.content.Context,java.lang.String)>","$r14 = virtualinvoke $r10.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://myinstashot.com/cloud-packages/android_sticker_seasonal.json","false","12543","Not found","Not found","Not found","Not found"
"I/System.out(23673): URLConn","6","<com.cc.promote.service.DownloadService: java.lang.String b(java.lang.String,java.io.File)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/bodyeditor/cover.jpg","false","103583","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","7","<com.camerasideas.c.a.a: java.lang.Object a(java.net.HttpURLConnection)>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://myinstashot.com/cloud-packages/android_sticker_cloud.json","false","76712","Not found","Not found","Not found","Not found"
"I/System.out(23673): URLConn","8","<a.a.a.a.a.e.d: java.io.InputStream f()>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://settings.crashlytics.com/spi/v2/platforms/android/apps/com.camerasideas.instashot/settings?instance=1c0cd3c9e386164a0466a346037d81cbb84cf803&source=1&build_version=130&icon_hash=40cc0f942e73b3054265df84b29e4ad2b2423b41&display_version=1.396.130","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out(23673): URLConn","9","<com.cc.promote.service.DownloadService: java.lang.String b(java.lang.String,java.io.File)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instaget/hdpi/icon.png","false","8089","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","10","<com.cc.promote.service.DownloadService: java.lang.String b(java.lang.String,java.io.File)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instaget/cover.jpg","false","50769","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","11","<com.cc.promote.service.DownloadService: java.lang.String b(java.lang.String,java.io.File)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/water/hdpi/icon.png","false","6716","public, max-age=0","Not found","Not found","Not found"
